,"['Accurate Color Representation', 'Blue/Green Color Cast']_1","['Accurate Color Representation', 'Blue/Green Color Cast']_2","['Backlit Subjects', 'Frontlit Subjects']_1","['Backlit Subjects', 'Frontlit Subjects']_2","['Soft Focus', 'Sharp Detail']_1","['Soft Focus', 'Sharp Detail']_2","['Wide Angle', 'Macro']_1","['Wide Angle', 'Macro']_2","['Underexposed', 'Overexposed']_1","['Underexposed', 'Overexposed']_2","['Shallow Depth of Field', 'Deep Depth of Field']_1","['Shallow Depth of Field', 'Deep Depth of Field']_2","['High ISO Noise', 'Low ISO Clarity']_1","['High ISO Noise', 'Low ISO Clarity']_2","['Filtered Light', 'Direct Light']_1","['Filtered Light', 'Direct Light']_2","['Dynamic Movement', 'Static Calm']_1","['Dynamic Movement', 'Static Calm']_2","['Clarity', 'Murkiness']_1","['Clarity', 'Murkiness']_2","['Textured Surfaces', 'Smooth Surfaces']_1","['Textured Surfaces', 'Smooth Surfaces']_2","['Top-Down View', 'Eye-Level View']_1","['Top-Down View', 'Eye-Level View']_2","['Natural Ambient Light', 'Artificial Light']_1","['Natural Ambient Light', 'Artificial Light']_2","['Unaltered Colors', 'Color Enhanced']_1","['Unaltered Colors', 'Color Enhanced']_2","['Organic Shapes', 'Geometric Structures']_1","['Organic Shapes', 'Geometric Structures']_2","['Silhouetted', 'Illuminated Subjects']_1","['Silhouetted', 'Illuminated Subjects']_2","['Foreground Interest', 'Background Dominance']_1","['Foreground Interest', 'Background Dominance']_2"
./uieb_dataset/reference-890/61_img_.png,0.1481,0.852,0.3276,0.6724,0.4111,0.589,0.9253,0.07477,0.758,0.2422,0.1646,0.8354,0.12085,0.879,0.231,0.769,0.6826,0.3174,0.8706,0.1294,0.3486,0.6514,0.396,0.604,0.893,0.1067,0.6826,0.3174,0.0863,0.9136,0.648,0.3523,0.893,0.1067
./uieb_dataset/reference-890/918_img_.png,0.9307,0.0695,0.385,0.615,0.1277,0.8726,0.2751,0.725,0.962,0.0379,0.2018,0.7983,0.2227,0.7773,0.1871,0.813,0.22,0.78,0.0666,0.9336,0.1646,0.8354,0.9497,0.05032,0.6724,0.3276,0.589,0.4111,0.6113,0.3887,0.8823,0.11755,0.8687,0.1312
./uieb_dataset/reference-890/462_img_.png,0.3923,0.6074,0.385,0.615,0.07477,0.9253,0.263,0.7373,0.434,0.566,0.04535,0.9546,0.1461,0.854,0.508,0.4922,0.3345,0.6655,0.942,0.05835,0.5312,0.4688,0.929,0.07056,0.8374,0.1624,0.728,0.272,0.0526,0.9473,0.4844,0.5156,0.676,0.3242
./uieb_dataset/reference-890/680_img_.png,0.796,0.2043,0.4226,0.5776,0.0914,0.9087,0.8887,0.11127,0.2974,0.7026,0.1312,0.8687,0.1384,0.8613,0.676,0.3242,0.08386,0.916,0.8857,0.1144,0.2942,0.7056,0.6895,0.3108,0.766,0.2338,0.547,0.4534,0.1733,0.8267,0.2147,0.785,0.5815,0.4187
./uieb_dataset/reference-890/300_img_.png,0.03677,0.9634,0.4805,0.5195,0.752,0.248,0.5234,0.4766,0.0876,0.9126,0.04672,0.953,0.4727,0.5273,0.626,0.3738,0.1192,0.881,0.808,0.1919,0.824,0.1755,0.752,0.248,0.7607,0.2394,0.551,0.4495,0.2847,0.7153,0.2366,0.7637,0.874,0.126
./uieb_dataset/reference-890/594_img_.png,0.00927,0.9907,0.2227,0.7773,0.3174,0.6826,0.0995,0.9004,0.808,0.1919,0.2069,0.793,0.3174,0.6826,0.6187,0.381,0.07263,0.9272,0.589,0.4111,0.907,0.0927,0.831,0.1688,0.7983,0.2018,0.6226,0.3774,0.852,0.1481,0.02759,0.9727,0.9824,0.01744
./uieb_dataset/reference-890/230_img_.png,0.126,0.874,0.37,0.63,0.3738,0.626,0.3887,0.6113,0.9253,0.07477,0.254,0.746,0.0534,0.947,0.396,0.604,0.0851,0.915,0.8174,0.1824,0.9097,0.0901,0.769,0.231,0.725,0.2751,0.769,0.231,0.4226,0.5776,0.1779,0.8223,0.994,0.006096
./uieb_dataset/reference-890/841_img_.png,0.2878,0.7124,0.2847,0.7153,0.3416,0.658,0.876,0.1242,0.813,0.1871,0.12085,0.879,0.2227,0.7773,0.22,0.78,0.876,0.1242,0.848,0.152,0.3523,0.648,0.4688,0.5312,0.887,0.1128,0.749,0.251,0.2847,0.7153,0.3345,0.6655,0.8057,0.1943
./uieb_dataset/reference-890/138_img_.png,0.0637,0.9365,0.2568,0.743,0.699,0.3008,0.9526,0.04742,0.858,0.1422,0.0863,0.9136,0.06854,0.9316,0.381,0.6187,0.0792,0.921,0.746,0.254,0.7056,0.2942,0.4148,0.585,0.803,0.1968,0.7983,0.2018,0.1009,0.899,0.709,0.291,0.9854,0.01473
./uieb_dataset/reference-890/324_img_.png,0.7744,0.2255,0.381,0.6187,0.7744,0.2255,0.1779,0.8223,0.01942,0.9805,0.1128,0.887,0.3594,0.6406,0.648,0.3523,0.7217,0.2783,0.766,0.2338,0.8774,0.1225,0.772,0.2281,0.8916,0.1082,0.6113,0.3887,0.4187,0.5815,0.2173,0.7827,0.08386,0.916
./uieb_dataset/reference-890/507_img_.png,0.1848,0.8154,0.291,0.709,0.385,0.615,0.5815,0.4187,0.785,0.2147,0.1561,0.8438,0.0851,0.915,0.331,0.669,0.1968,0.803,0.9473,0.0526,0.2095,0.7905,0.8057,0.1943,0.842,0.1582,0.669,0.331,0.1779,0.8223,0.461,0.539,0.4844,0.5156
./uieb_dataset/reference-890/560_img_.png,0.1312,0.8687,0.4072,0.593,0.8633,0.1366,0.9473,0.0526,0.752,0.248,0.1848,0.8154,0.0619,0.938,0.7217,0.2783,0.0695,0.9307,0.9336,0.0666,0.7773,0.2227,0.461,0.539,0.8438,0.1561,0.585,0.4148,0.1404,0.86,0.6406,0.3594,0.928,0.0716
./uieb_dataset/reference-890/97_img_.png,0.0575,0.9424,0.2227,0.7773,0.769,0.231,0.801,0.1993,0.801,0.1993,0.1603,0.84,0.0981,0.902,0.6074,0.3923,0.02556,0.9746,0.8965,0.10376,0.8174,0.1824,0.3887,0.6113,0.7773,0.2227,0.8154,0.1848,0.231,0.769,0.2847,0.7153,0.9946,0.005302
./uieb_dataset/reference-890/482_img_.png,0.304,0.696,0.304,0.696,0.662,0.3381,0.856,0.1442,0.906,0.094,0.0981,0.902,0.07806,0.922,0.743,0.2568,0.2815,0.7188,0.7373,0.263,0.8154,0.1848,0.508,0.4922,0.8823,0.11755,0.508,0.4922,0.272,0.728,0.2147,0.785,0.9355,0.06464
./uieb_dataset/reference-890/441_img_.png,0.8354,0.1646,0.3074,0.693,0.0575,0.9424,0.856,0.1442,0.535,0.4648,0.04886,0.951,0.3008,0.699,0.457,0.543,0.0914,0.9087,0.304,0.696,0.7827,0.2173,0.78,0.22,0.7607,0.2394,0.615,0.385,0.3452,0.655,0.396,0.604,0.8057,0.1943
./uieb_dataset/reference-890/461_img_.png,0.212,0.788,0.2069,0.793,0.0827,0.9175,0.893,0.1067,0.5234,0.4766,0.0827,0.9175,0.0511,0.9487,0.6333,0.3667,0.04742,0.9526,0.9673,0.0326,0.3923,0.6074,0.7056,0.2942,0.8887,0.11127,0.5273,0.4727,0.0628,0.937,0.4111,0.589,0.7188,0.2815
./uieb_dataset/reference-890/574_img_.png,0.876,0.1242,0.57,0.4302,0.57,0.4302,0.8457,0.154,0.2069,0.793,0.1733,0.8267,0.15,0.85,0.63,0.37,0.3416,0.658,0.57,0.4302,0.2394,0.7607,0.1824,0.8174,0.788,0.212,0.7905,0.2095,0.3008,0.699,0.743,0.2568,0.8887,0.11127
./uieb_dataset/reference-890/655_img_.png,0.5815,0.4187,0.263,0.7373,0.4688,0.5312,0.8267,0.1733,0.4417,0.558,0.0927,0.907,0.2227,0.7773,0.434,0.566,0.547,0.4534,0.749,0.251,0.504,0.496,0.2568,0.743,0.8154,0.1848,0.676,0.3242,0.3345,0.6655,0.566,0.434,0.593,0.4072
./uieb_dataset/reference-890/875_img_.png,0.212,0.788,0.1481,0.852,0.699,0.3008,0.938,0.0619,0.1646,0.8354,0.09534,0.905,0.10376,0.8965,0.829,0.171,0.1082,0.8916,0.7124,0.2878,0.699,0.3008,0.604,0.396,0.856,0.1442,0.593,0.4072,0.2227,0.7773,0.1348,0.865,0.953,0.04672
./uieb_dataset/reference-890/676_img_.png,0.496,0.504,0.6226,0.3774,0.291,0.709,0.543,0.457,0.829,0.171,0.1624,0.8374,0.1968,0.803,0.3008,0.699,0.865,0.1348,0.9473,0.0526,0.3242,0.676,0.699,0.3008,0.755,0.2451,0.1993,0.801,0.331,0.669,0.7124,0.2878,0.5273,0.4727
./uieb_dataset/reference-890/418_img_.png,0.535,0.4648,0.6113,0.3887,0.696,0.304,0.854,0.1461,0.3416,0.658,0.1067,0.893,0.539,0.461,0.562,0.4377,0.0901,0.9097,0.3774,0.6226,0.63,0.37,0.4922,0.508,0.4648,0.535,0.7188,0.2815,0.8057,0.1943,0.03021,0.9697,0.749,0.251
./uieb_dataset/reference-890/203_img_.png,0.231,0.769,0.2815,0.7188,0.1561,0.8438,0.9253,0.07477,0.4534,0.547,0.03021,0.9697,0.272,0.728,0.1329,0.867,0.3523,0.648,0.6826,0.3174,0.1943,0.8057,0.7905,0.2095,0.5815,0.4187,0.5547,0.4456,0.314,0.686,0.1442,0.856,0.304,0.696
./uieb_dataset/reference-890/95_img_.png,0.0619,0.938,0.461,0.539,0.3738,0.626,0.0326,0.9673,0.7827,0.2173,0.291,0.709,0.06464,0.9355,0.6895,0.3108,0.04272,0.9575,0.856,0.1442,0.9727,0.02759,0.679,0.3208,0.6514,0.3486,0.7124,0.2878,0.7827,0.2173,0.07056,0.929,0.9966,0.003223
./uieb_dataset/reference-890/86_img_.png,0.07477,0.9253,0.3523,0.648,0.911,0.0888,0.9434,0.05664,0.696,0.304,0.0666,0.9336,0.04886,0.951,0.1968,0.803,0.272,0.728,0.848,0.152,0.0927,0.907,0.12085,0.879,0.6514,0.3486,0.3174,0.6826,0.0967,0.9033,0.8354,0.1646,0.669,0.331
./uieb_dataset/reference-890/247_img_.png,0.251,0.749,0.37,0.63,0.8174,0.1824,0.3887,0.6113,0.899,0.1009,0.1968,0.803,0.0716,0.928,0.593,0.4072,0.1688,0.831,0.644,0.3557,0.699,0.3008,0.772,0.2281,0.874,0.126,0.7188,0.2815,0.4922,0.508,0.1277,0.8726,0.9746,0.02556
./uieb_dataset/reference-890/287_img_.png,0.0927,0.907,0.3452,0.655,0.1688,0.831,0.796,0.2043,0.6655,0.3345,0.18,0.82,0.07263,0.9272,0.4417,0.558,0.396,0.604,0.7827,0.2173,0.746,0.254,0.5273,0.4727,0.8916,0.1082,0.6406,0.3594,0.547,0.4534,0.3074,0.693,0.907,0.0927
./uieb_dataset/reference-890/842_img_.png,0.1603,0.84,0.504,0.496,0.4805,0.5195,0.5273,0.4727,0.3887,0.6113,0.02443,0.9756,0.385,0.615,0.626,0.3738,0.0851,0.915,0.772,0.2281,0.363,0.637,0.879,0.12085,0.746,0.254,0.5737,0.4263,0.3523,0.648,0.1312,0.8687,0.8154,0.1848
./uieb_dataset/reference-890/153_img_.png,0.1023,0.8975,0.2878,0.7124,0.7124,0.2878,0.948,0.05185,0.669,0.331,0.1009,0.899,0.03568,0.9644,0.248,0.752,0.551,0.4495,0.962,0.0379,0.381,0.6187,0.3174,0.6826,0.8354,0.1646,0.5117,0.4883,0.07806,0.922,0.8823,0.11755,0.785,0.2147
./uieb_dataset/reference-890/279_img_.png,0.2974,0.7026,0.3523,0.648,0.2847,0.7153,0.4766,0.5234,0.154,0.8457,0.1968,0.803,0.2394,0.7607,0.07477,0.9253,0.644,0.3557,0.648,0.3523,0.676,0.3242,0.1225,0.8774,0.7983,0.2018,0.4111,0.589,0.5195,0.4805,0.04742,0.9526,0.746,0.254
./uieb_dataset/reference-890/552_img_.png,0.07477,0.9253,0.1755,0.824,0.1294,0.8706,0.1023,0.8975,0.9097,0.0901,0.2878,0.7124,0.07367,0.9263,0.709,0.291,0.0888,0.911,0.974,0.02596,0.63,0.37,0.801,0.1993,0.679,0.3208,0.8887,0.11127,0.304,0.696,0.1624,0.8374,0.9883,0.01169
./uieb_dataset/reference-890/766_img_.png,0.0534,0.947,0.604,0.396,0.11597,0.8843,0.1277,0.8726,0.84,0.1603,0.2783,0.7217,0.4111,0.589,0.1603,0.84,0.5737,0.4263,0.396,0.604,0.3738,0.626,0.848,0.152,0.6406,0.3594,0.3452,0.655,0.658,0.3416,0.04337,0.9565,0.98,0.02002
./uieb_dataset/reference-890/108_img_.png,0.604,0.396,0.461,0.539,0.4111,0.589,0.831,0.1688,0.558,0.4417,0.1968,0.803,0.1225,0.8774,0.1896,0.8105,0.457,0.543,0.948,0.05185,0.314,0.686,0.662,0.3381,0.9185,0.08154,0.7983,0.2018,0.2366,0.7637,0.4111,0.589,0.676,0.3242
./uieb_dataset/reference-890/149_img_.png,0.05835,0.942,0.4148,0.585,0.758,0.2422,0.803,0.1968,0.3452,0.655,0.0619,0.938,0.4187,0.5815,0.2147,0.785,0.801,0.1993,0.938,0.0619,0.1603,0.84,0.3667,0.6333,0.8633,0.1366,0.3667,0.6333,0.2255,0.7744,0.4377,0.562,0.5117,0.4883
./uieb_dataset/reference-890/107_img_.png,0.291,0.709,0.3523,0.648,0.6113,0.3887,0.842,0.1582,0.1052,0.895,0.04025,0.96,0.3523,0.648,0.6113,0.3887,0.2173,0.7827,0.655,0.3452,0.6655,0.3345,0.6226,0.3774,0.5312,0.4688,0.5547,0.4456,0.1052,0.895,0.3557,0.644,0.4072,0.593
./uieb_dataset/reference-890/687_img_.png,0.9185,0.08154,0.662,0.3381,0.04813,0.9517,0.18,0.82,0.15,0.85,0.1993,0.801,0.1082,0.8916,0.566,0.434,0.7026,0.2974,0.9966,0.003511,0.1582,0.842,0.9814,0.01854,0.535,0.4648,0.734,0.2659,0.693,0.3074,0.558,0.4417,0.5815,0.4187
./uieb_dataset/reference-890/10909.png,0.1968,0.803,0.4688,0.5312,0.5234,0.4766,0.2568,0.743,0.1348,0.865,0.0656,0.9346,0.251,0.749,0.4727,0.5273,0.626,0.3738,0.4922,0.508,0.11755,0.8823,0.2227,0.7773,0.876,0.1242,0.6,0.4,0.893,0.1067,0.3667,0.6333,0.86,0.1404
./uieb_dataset/reference-890/749_img_.png,0.3738,0.626,0.5117,0.4883,0.89,0.1097,0.734,0.2659,0.979,0.02097,0.0876,0.9126,0.1312,0.8687,0.74,0.2598,0.4072,0.593,0.8965,0.10376,0.676,0.3242,0.2659,0.734,0.89,0.1097,0.3887,0.6113,0.385,0.615,0.396,0.604,0.928,0.0716
./uieb_dataset/reference-890/213_img_.png,0.1242,0.876,0.434,0.566,0.5195,0.4805,0.9517,0.04813,0.793,0.2069,0.1384,0.8613,0.044,0.956,0.566,0.434,0.18,0.82,0.902,0.0981,0.74,0.2598,0.562,0.4377,0.8223,0.1779,0.4883,0.5117,0.1968,0.803,0.2095,0.7905,0.9785,0.02129
./uieb_dataset/reference-890/246_img_.png,0.6113,0.3887,0.3174,0.6826,0.2095,0.7905,0.858,0.1422,0.9136,0.0863,0.1312,0.8687,0.08154,0.9185,0.6,0.4,0.02596,0.974,0.8267,0.1733,0.731,0.269,0.769,0.231,0.746,0.254,0.6187,0.381,0.3923,0.6074,0.457,0.543,0.895,0.1052
./uieb_dataset/reference-890/516_img_.png,0.2751,0.725,0.504,0.496,0.709,0.291,0.8267,0.1733,0.8154,0.1848,0.09534,0.905,0.07263,0.9272,0.916,0.08386,0.0542,0.946,0.948,0.05185,0.725,0.2751,0.3594,0.6406,0.7773,0.2227,0.4148,0.585,0.4036,0.596,0.4534,0.547,0.881,0.1192
./uieb_dataset/reference-890/204_img_.png,0.1733,0.8267,0.1144,0.8857,0.01406,0.986,0.0901,0.9097,0.3667,0.6333,0.0804,0.9194,0.385,0.615,0.6333,0.3667,0.0967,0.9033,0.4456,0.5547,0.923,0.07697,0.831,0.1688,0.585,0.4148,0.5776,0.4226,0.3174,0.6826,0.04886,0.951,0.749,0.251
./uieb_dataset/reference-890/704_img_.png,0.094,0.906,0.385,0.615,0.593,0.4072,0.973,0.02676,0.7373,0.263,0.0967,0.9033,0.0981,0.902,0.3486,0.6514,0.396,0.604,0.7188,0.2815,0.1733,0.8267,0.6406,0.3594,0.808,0.1919,0.5117,0.4883,0.152,0.848,0.604,0.396,0.686,0.314
./uieb_dataset/reference-890/799_img_.png,0.2751,0.725,0.269,0.731,0.2338,0.766,0.959,0.04083,0.7905,0.2095,0.1128,0.887,0.1192,0.881,0.2147,0.785,0.585,0.4148,0.8374,0.1624,0.3416,0.658,0.6514,0.3486,0.854,0.1461,0.648,0.3523,0.0995,0.9004,0.686,0.314,0.808,0.1919
./uieb_dataset/reference-890/554_img_.png,0.4495,0.551,0.2659,0.734,0.731,0.269,0.3738,0.626,0.648,0.3523,0.1688,0.831,0.231,0.769,0.566,0.434,0.3008,0.699,0.6333,0.3667,0.7188,0.2815,0.504,0.496,0.854,0.1461,0.743,0.2568,0.539,0.461,0.0827,0.9175,0.854,0.1461
./uieb_dataset/reference-890/12336.png,0.6655,0.3345,0.547,0.4534,0.00899,0.991,0.0601,0.94,0.2751,0.725,0.272,0.728,0.3208,0.679,0.2451,0.755,0.658,0.3416,0.85,0.15,0.08386,0.916,0.796,0.2043,0.7744,0.2255,0.7056,0.2942,0.648,0.3523,0.02194,0.978,0.6895,0.3108
./uieb_dataset/reference-890/509_img_.png,0.3557,0.644,0.2659,0.734,0.3074,0.693,0.803,0.1968,0.6514,0.3486,0.0863,0.9136,0.2878,0.7124,0.867,0.1329,0.4417,0.558,0.881,0.1192,0.669,0.331,0.4263,0.5737,0.8975,0.1023,0.3174,0.6826,0.3108,0.6895,0.1312,0.8687,0.74,0.2598
./uieb_dataset/reference-890/498_img_.png,0.551,0.4495,0.5117,0.4883,0.15,0.85,0.6187,0.381,0.7056,0.2942,0.0804,0.9194,0.1666,0.8335,0.2783,0.7217,0.8457,0.154,0.848,0.152,0.566,0.434,0.4263,0.5737,0.9346,0.0656,0.7827,0.2173,0.6226,0.3774,0.0981,0.902,0.2281,0.772
./uieb_dataset/reference-890/374_img_.png,0.801,0.1993,0.37,0.63,0.01322,0.987,0.251,0.749,0.4534,0.547,0.0496,0.95,0.4226,0.5776,0.1366,0.8633,0.3416,0.658,0.1871,0.813,0.1582,0.842,0.7905,0.2095,0.5737,0.4263,0.728,0.272,0.699,0.3008,0.3452,0.655,0.1646,0.8354
./uieb_dataset/reference-890/539_img_.png,0.1097,0.89,0.4648,0.535,0.5156,0.4844,0.8965,0.10376,0.758,0.2422,0.1082,0.8916,0.0716,0.928,0.78,0.22,0.1366,0.8633,0.906,0.094,0.8174,0.1824,0.644,0.3557,0.893,0.1067,0.63,0.37,0.7056,0.2942,0.3174,0.6826,0.899,0.1009
./uieb_dataset/reference-890/15418.png,0.1404,0.86,0.3174,0.6826,0.2069,0.793,0.254,0.746,0.1824,0.8174,0.0827,0.9175,0.248,0.752,0.3774,0.6226,0.589,0.4111,0.1871,0.813,0.3242,0.676,0.9097,0.0901,0.86,0.1404,0.539,0.461,0.842,0.1582,0.0511,0.9487,0.658,0.3416
./uieb_dataset/reference-890/508_img_.png,0.363,0.637,0.3738,0.626,0.2815,0.7188,0.3074,0.693,0.9824,0.01772,0.07263,0.9272,0.396,0.604,0.728,0.272,0.728,0.272,0.63,0.37,0.696,0.304,0.2451,0.755,0.84,0.1603,0.3594,0.6406,0.769,0.231,0.3594,0.6406,0.669,0.331
./uieb_dataset/reference-890/205_img_.png,0.2227,0.7773,0.648,0.3523,0.848,0.152,0.9316,0.06854,0.637,0.363,0.0901,0.9097,0.0995,0.9004,0.829,0.171,0.1294,0.8706,0.9443,0.05582,0.7124,0.2878,0.2942,0.7056,0.856,0.1442,0.6226,0.3774,0.4727,0.5273,0.508,0.4922,0.945,0.055
./uieb_dataset/reference-890/146_img_.png,0.0695,0.9307,0.593,0.4072,0.696,0.304,0.1896,0.8105,0.9736,0.02635,0.291,0.709,0.05185,0.948,0.686,0.314,0.0248,0.975,0.796,0.2043,0.8726,0.1277,0.8374,0.1624,0.758,0.2422,0.867,0.1329,0.8706,0.1294,0.1688,0.831,0.9937,0.00649
./uieb_dataset/reference-890/470_img_.png,0.10376,0.8965,0.22,0.78,0.1384,0.8613,0.2173,0.7827,0.743,0.2568,0.2338,0.766,0.0888,0.911,0.434,0.566,0.2659,0.734,0.74,0.2598,0.693,0.3074,0.939,0.06097,0.7373,0.263,0.7026,0.2974,0.8887,0.11127,0.1582,0.842,0.9365,0.0637
./uieb_dataset/reference-890/342_img_.png,0.57,0.4302,0.272,0.728,0.1871,0.813,0.01854,0.9814,0.272,0.728,0.11597,0.8843,0.15,0.85,0.755,0.2451,0.272,0.728,0.99,0.00971,0.3923,0.6074,0.699,0.3008,0.5815,0.4187,0.749,0.251,0.772,0.2281,0.1993,0.801,0.922,0.07806
./uieb_dataset/reference-890/562_img_.png,0.1082,0.8916,0.094,0.906,0.01263,0.9873,0.4495,0.551,0.4534,0.547,0.06464,0.9355,0.1128,0.887,0.2227,0.7773,0.1192,0.881,0.9272,0.07263,0.6113,0.3887,0.922,0.07806,0.5273,0.4727,0.6514,0.3486,0.009415,0.9907,0.1097,0.89,0.86,0.1404
./uieb_dataset/reference-890/876_img_.png,0.3523,0.648,0.4844,0.5156,0.231,0.769,0.4534,0.547,0.231,0.769,0.0321,0.968,0.1824,0.8174,0.558,0.4417,0.055,0.945,0.85,0.15,0.731,0.269,0.3208,0.679,0.725,0.2751,0.725,0.2751,0.0863,0.9136,0.543,0.457,0.593,0.4072
./uieb_dataset/reference-890/221_img_.png,0.496,0.504,0.589,0.4111,0.0656,0.9346,0.6826,0.3174,0.916,0.08386,0.2568,0.743,0.18,0.82,0.314,0.686,0.3108,0.6895,0.626,0.3738,0.055,0.945,0.558,0.4417,0.615,0.385,0.7773,0.2227,0.5547,0.4456,0.3594,0.6406,0.793,0.2069
./uieb_dataset/reference-890/778_img_.png,0.0534,0.947,0.2281,0.772,0.8267,0.1733,0.8223,0.1779,0.8354,0.1646,0.1192,0.881,0.0716,0.928,0.679,0.3208,0.05664,0.9434,0.7217,0.2783,0.8857,0.1144,0.6406,0.3594,0.803,0.1968,0.461,0.539,0.434,0.566,0.1993,0.801,0.9937,0.00639
./uieb_dataset/reference-890/252_img_.png,0.01854,0.9814,0.4534,0.547,0.7827,0.2173,0.928,0.0716,0.644,0.3557,0.094,0.906,0.0851,0.915,0.676,0.3242,0.03964,0.9604,0.725,0.2751,0.928,0.0716,0.6187,0.381,0.7773,0.2227,0.551,0.4495,0.4072,0.593,0.1624,0.8374,0.9985,0.001389
./uieb_dataset/reference-890/877_img_.png,0.4805,0.5195,0.314,0.686,0.07367,0.9263,0.752,0.248,0.3667,0.6333,0.1097,0.89,0.06464,0.9355,0.4766,0.5234,0.0695,0.9307,0.9775,0.02263,0.1755,0.824,0.9194,0.0804,0.8335,0.1666,0.626,0.3738,0.07587,0.9243,0.562,0.4377,0.895,0.1052
./uieb_dataset/reference-890/513_img_.png,0.272,0.728,0.615,0.385,0.248,0.752,0.12085,0.879,0.947,0.0534,0.3594,0.6406,0.15,0.85,0.3242,0.676,0.4534,0.547,0.8223,0.1779,0.461,0.539,0.539,0.461,0.7637,0.2366,0.6333,0.3667,0.251,0.749,0.0628,0.937,0.9473,0.0526
./uieb_dataset/reference-890/49_img_.png,0.3381,0.662,0.331,0.669,0.2783,0.7217,0.396,0.604,0.801,0.1993,0.1144,0.8857,0.1082,0.8916,0.7026,0.2974,0.212,0.788,0.939,0.06097,0.84,0.1603,0.1919,0.808,0.6333,0.3667,0.4688,0.5312,0.1082,0.8916,0.662,0.3381,0.7217,0.2783
./uieb_dataset/reference-890/663_img_.png,0.05032,0.9497,0.3887,0.6113,0.82,0.18,0.6514,0.3486,0.9272,0.07263,0.2598,0.74,0.03622,0.964,0.291,0.709,0.2422,0.758,0.2815,0.7188,0.57,0.4302,0.644,0.3557,0.854,0.1461,0.7124,0.2878,0.3208,0.679,0.6514,0.3486,0.946,0.0542
./uieb_dataset/reference-890/145_img_.png,0.00927,0.9907,0.4187,0.5815,0.831,0.1688,0.8105,0.1896,0.7744,0.2255,0.10376,0.8965,0.01883,0.981,0.263,0.7373,0.272,0.728,0.985,0.01495,0.1624,0.8374,0.562,0.4377,0.551,0.4495,0.4495,0.551,0.1366,0.8633,0.85,0.15,0.7827,0.2173
./uieb_dataset/reference-890/155_img_.png,0.1461,0.854,0.2942,0.7056,0.2018,0.7983,0.9136,0.0863,0.4036,0.596,0.0901,0.9097,0.11597,0.8843,0.4766,0.5234,0.1023,0.8975,0.947,0.0534,0.6113,0.3887,0.831,0.1688,0.7773,0.2227,0.7124,0.2878,0.06097,0.939,0.1242,0.876,0.8354,0.1646
./uieb_dataset/reference-890/662_img_.png,0.905,0.09534,0.6,0.4,0.1461,0.854,0.2751,0.725,0.3486,0.6514,0.2338,0.766,0.05225,0.9478,0.4844,0.5156,0.858,0.1422,0.9614,0.03845,0.615,0.385,0.658,0.3416,0.89,0.1097,0.772,0.2281,0.4534,0.547,0.1733,0.8267,0.57,0.4302
./uieb_dataset/reference-890/72_img_.png,0.07477,0.9253,0.2043,0.796,0.676,0.3242,0.887,0.1128,0.212,0.788,0.1128,0.887,0.1896,0.8105,0.3738,0.626,0.457,0.543,0.686,0.314,0.6187,0.381,0.08386,0.916,0.6,0.4,0.7607,0.2394,0.4187,0.5815,0.1779,0.8223,0.585,0.4148
./uieb_dataset/reference-890/273_img_.png,0.02263,0.9775,0.2095,0.7905,0.2942,0.7056,0.74,0.2598,0.4844,0.5156,0.1348,0.865,0.0995,0.9004,0.5815,0.4187,0.154,0.8457,0.589,0.4111,0.895,0.1052,0.551,0.4495,0.8223,0.1779,0.785,0.2147,0.4883,0.5117,0.1688,0.831,0.99,0.00971
./uieb_dataset/reference-890/325_img_.png,0.808,0.1919,0.696,0.304,0.7607,0.2394,0.4377,0.562,0.1779,0.8223,0.06464,0.9355,0.2451,0.755,0.543,0.457,0.4072,0.593,0.094,0.906,0.74,0.2598,0.637,0.363,0.6333,0.3667,0.4036,0.596,0.3738,0.626,0.9033,0.0967,0.731,0.269
./uieb_dataset/reference-890/730_img_.png,0.63,0.37,0.637,0.363,0.693,0.3074,0.9272,0.07263,0.508,0.4922,0.1993,0.801,0.1561,0.8438,0.4,0.6,0.5547,0.4456,0.86,0.1404,0.331,0.669,0.4922,0.508,0.7188,0.2815,0.7373,0.263,0.3486,0.6514,0.1067,0.893,0.801,0.1993
./uieb_dataset/reference-890/630_img_.png,0.4302,0.57,0.1384,0.8613,0.2568,0.743,0.604,0.396,0.9307,0.0695,0.2227,0.7773,0.248,0.752,0.679,0.3208,0.1481,0.852,0.6074,0.3923,0.887,0.1128,0.6406,0.3594,0.8335,0.1666,0.7188,0.2815,0.18,0.82,0.2878,0.7124,0.86,0.1404
./uieb_dataset/reference-890/497_img_.png,0.055,0.945,0.3523,0.648,0.3594,0.6406,0.3557,0.644,0.669,0.331,0.212,0.788,0.3108,0.6895,0.4805,0.5195,0.7026,0.2974,0.6826,0.3174,0.4226,0.5776,0.7188,0.2815,0.7607,0.2394,0.743,0.2568,0.589,0.4111,0.03845,0.9614,0.8965,0.10376
./uieb_dataset/reference-890/268_img_.png,0.842,0.1582,0.4844,0.5156,0.562,0.4377,0.7188,0.2815,0.874,0.126,0.04813,0.9517,0.152,0.848,0.1277,0.8726,0.585,0.4148,0.2018,0.7983,0.231,0.769,0.772,0.2281,0.669,0.331,0.725,0.2751,0.363,0.637,0.2659,0.734,0.3345,0.6655
