image,psnr,ssim,Accurate Color Representation,Blue/Green Color Cast,Vibrant and vivid,Dull and washed-out,"Bright, Colorful Underwater Scene","Dim, Desaturated Underwater Colors",Crystal-clear and Unobstructed Scene,Murky and Obscured View,Balanced and Well-Lit view,Underlit scene and Backlit Objects
252.jpg,,,0.504,0.496,0.3416,0.658,0.699,0.3008,0.852,0.1481,0.2451,0.755
253.jpg,,,0.0336,0.9663,0.1082,0.8916,0.3416,0.658,0.9795,0.02034,0.1348,0.865
254.jpg,,,0.887,0.1128,0.385,0.615,0.793,0.2069,0.8633,0.1366,0.05542,0.945
255.jpg,,,0.06097,0.939,0.1404,0.86,0.4148,0.585,0.8057,0.1943,0.1294,0.8706
256.jpg,,,0.09534,0.905,0.6655,0.3345,0.593,0.4072,0.963,0.03732,0.02931,0.9707
257.jpg,,,0.2255,0.7744,0.3667,0.6333,0.4727,0.5273,0.986,0.01406,0.05032,0.9497
258.jpg,,,0.2751,0.725,0.842,0.1582,0.8843,0.11597,0.989,0.01133,0.04468,0.955
259.jpg,,,0.22,0.78,0.0496,0.95,0.2281,0.772,0.8354,0.1646,0.5195,0.4805
260.jpg,,,0.1871,0.813,0.01169,0.9883,0.01224,0.988,0.852,0.1481,0.504,0.496
261.jpg,,,0.0346,0.9653,0.01406,0.986,0.012825,0.9873,0.3738,0.626,0.585,0.4148
262.jpg,,,0.4648,0.535,0.1128,0.887,0.1242,0.876,0.6226,0.3774,0.304,0.696
263.jpg,,,0.0967,0.9033,0.01082,0.9893,0.01744,0.9824,0.1082,0.8916,0.4,0.6
264.jpg,,,0.615,0.385,0.2974,0.7026,0.3174,0.6826,0.434,0.566,0.457,0.543
265.jpg,,,0.854,0.1461,0.03021,0.9697,0.1481,0.852,0.4148,0.585,0.6655,0.3345
266.jpg,,,0.04208,0.958,0.0496,0.95,0.2255,0.7744,0.9805,0.01971,0.1348,0.865
267.jpg,,,0.5156,0.4844,0.02676,0.973,0.0346,0.9653,0.3074,0.693,0.2095,0.7905
268.jpg,,,0.03162,0.9683,0.009125,0.9907,0.03732,0.963,0.9585,0.04147,0.4263,0.5737
269.jpg,,,0.3381,0.662,0.709,0.291,0.699,0.3008,0.987,0.01322,0.03677,0.9634
270.jpg,,,0.596,0.4036,0.731,0.269,0.2942,0.7056,0.938,0.0619,0.2878,0.7124
271.jpg,,,0.5,0.5,0.07263,0.9272,0.3208,0.679,0.693,0.3074,0.3452,0.655
272.jpg,,,0.74,0.2598,0.005775,0.994,0.07587,0.9243,0.4766,0.5234,0.4302,0.57
273.jpg,,,0.02718,0.9727,0.003538,0.9966,0.0628,0.937,0.9487,0.0511,0.0995,0.9004
274.jpg,,,0.0716,0.928,0.1144,0.8857,0.254,0.746,0.57,0.4302,0.3416,0.658
275.jpg,,,0.094,0.906,0.03067,0.969,0.0534,0.947,0.907,0.0927,0.3074,0.693
276.jpg,,,0.769,0.231,0.00649,0.9937,0.008064,0.9917,0.7905,0.2095,0.7217,0.2783
277.jpg,,,0.2751,0.725,0.006004,0.994,0.01169,0.9883,0.4377,0.562,0.9497,0.05032
278.jpg,,,0.8687,0.1312,0.1312,0.8687,0.3557,0.644,0.6226,0.3774,0.07263,0.9272
279.jpg,,,0.2942,0.7056,0.05185,0.948,0.1646,0.8354,0.9194,0.0804,0.4,0.6
280.jpg,,,0.272,0.728,0.589,0.4111,0.709,0.291,0.9707,0.02931,0.03845,0.9614
281.jpg,,,0.254,0.746,0.00547,0.9946,0.00649,0.9937,0.686,0.314,0.881,0.1192
282.jpg,,,0.1603,0.84,0.6333,0.3667,0.7607,0.2394,0.948,0.05185,0.0914,0.9087
283.jpg,,,0.4648,0.535,0.02596,0.974,0.07056,0.929,0.8726,0.1277,0.1242,0.876
284.jpg,,,0.5195,0.4805,0.01813,0.982,0.291,0.709,0.906,0.094,0.6978,0.3025
285.jpg,,,0.396,0.604,0.004906,0.995,0.01187,0.9883,0.1755,0.824,0.504,0.496
286.jpg,,,0.4,0.6,0.003944,0.996,0.01428,0.986,0.314,0.686,0.4648,0.535
287.jpg,,,0.4187,0.5815,0.01543,0.9844,0.03677,0.9634,0.854,0.1461,0.8335,0.1666
288.jpg,,,0.2147,0.785,0.01718,0.983,0.01322,0.987,0.1461,0.854,0.434,0.566
289.jpg,,,0.1384,0.8613,0.0008693,0.999,0.01243,0.988,0.3452,0.655,0.3738,0.626
290.jpg,,,0.396,0.604,0.0592,0.941,0.0967,0.9033,0.615,0.385,0.37,0.63
291.jpg,,,0.0901,0.9097,0.0248,0.975,0.06757,0.9326,0.8457,0.154,0.01363,0.9863
292.jpg,,,0.4302,0.57,0.001755,0.998,0.01363,0.9863,0.5117,0.4883,0.854,0.1461
293.jpg,,,0.251,0.749,0.02194,0.978,0.152,0.848,0.8916,0.1082,0.044,0.956
294.jpg,,,0.0876,0.9126,0.00986,0.99,0.02194,0.978,0.1646,0.8354,0.8223,0.1779
295.jpg,,,0.1144,0.8857,0.02443,0.9756,0.04337,0.9565,0.3923,0.6074,0.5273,0.4727
296.jpg,,,0.0901,0.9097,0.03906,0.961,0.04535,0.9546,0.686,0.314,0.4148,0.585
297.jpg,,,0.0637,0.9365,0.01243,0.988,0.01187,0.9883,0.4648,0.535,0.8057,0.1943
298.jpg,,,0.676,0.3242,0.0511,0.9487,0.1128,0.887,0.6655,0.3345,0.4456,0.5547
299.jpg,,,0.434,0.566,0.01099,0.989,0.12085,0.879,0.84,0.1603,0.2379,0.762
300.jpg,,,0.3452,0.655,0.003273,0.9966,0.0164,0.9834,0.2942,0.7056,0.63,0.37
301.jpg,,,0.2815,0.7188,0.00956,0.99,0.1277,0.8726,0.922,0.07806,0.152,0.848
302.jpg,,,0.251,0.749,0.7744,0.2255,0.676,0.3242,0.9917,0.008446,0.0628,0.937
303.jpg,,,0.669,0.331,0.01912,0.981,0.0851,0.915,0.5156,0.4844,0.4727,0.5273
304.jpg,,,0.551,0.4495,0.0863,0.9136,0.3557,0.644,0.8335,0.1666,0.2043,0.796
305.jpg,,,0.1896,0.8105,0.0326,0.9673,0.0981,0.902,0.63,0.37,0.496,0.504
306.jpg,,,0.84,0.1603,0.06097,0.939,0.1755,0.824,0.7607,0.2394,0.4766,0.5234
307.jpg,,,0.6826,0.3174,0.02263,0.9775,0.05032,0.9497,0.3738,0.626,0.8354,0.1646
308.jpg,,,0.788,0.212,0.00664,0.993,0.07806,0.922,0.585,0.4148,0.679,0.3208
309.jpg,,,0.4844,0.5156,0.06854,0.9316,0.4534,0.547,0.899,0.1009,0.5117,0.4883
310.jpg,,,0.5815,0.4187,0.01718,0.983,0.05664,0.9434,0.84,0.1603,0.2043,0.796
311.jpg,,,0.3242,0.676,0.03964,0.9604,0.1082,0.8916,0.852,0.1481,0.363,0.637
312.jpg,,,0.3208,0.679,0.005913,0.994,0.02263,0.9775,0.911,0.0888,0.1067,0.893
313.jpg,,,0.3008,0.699,0.699,0.3008,0.9346,0.0656,0.991,0.00885,0.04272,0.9575
314.jpg,,,0.2815,0.7188,0.00746,0.9927,0.0695,0.9307,0.803,0.1968,0.558,0.4417
315.jpg,,,0.6655,0.3345,0.09534,0.905,0.2568,0.743,0.842,0.1582,0.6895,0.3108
316.jpg,,,0.644,0.3557,0.11127,0.8887,0.094,0.906,0.734,0.2659,0.7373,0.263
317.jpg,,,0.496,0.504,0.04886,0.951,0.07367,0.9263,0.893,0.1067,0.1968,0.803
318.jpg,,,0.2338,0.766,0.008446,0.9917,0.08386,0.916,0.5234,0.4766,0.4072,0.593
319.jpg,,,0.1968,0.803,0.02975,0.97,0.0716,0.928,0.755,0.2451,0.5273,0.4727
320.jpg,,,0.4766,0.5234,0.002737,0.997,0.04886,0.951,0.3887,0.6113,0.07263,0.9272
321.jpg,,,0.4844,0.5156,0.01473,0.9854,0.0542,0.946,0.948,0.05185,0.4302,0.57
322.jpg,,,0.01772,0.9824,0.01187,0.9883,0.1009,0.899,0.977,0.02298,0.3452,0.655
323.jpg,,,0.0716,0.928,0.01224,0.988,0.04742,0.9526,0.9673,0.0326,0.547,0.4534
324.jpg,,,0.2394,0.7607,0.743,0.2568,0.7983,0.2018,0.994,0.006004,0.02162,0.9785
325.jpg,,,0.3523,0.648,0.02676,0.973,0.1646,0.8354,0.879,0.12085,0.686,0.314
326.jpg,,,0.3174,0.6826,0.304,0.696,0.4727,0.5273,0.89,0.1097,0.2974,0.7026
327.jpg,,,0.5547,0.4456,0.002935,0.997,0.00582,0.994,0.585,0.4148,0.589,0.4111
328.jpg,,,0.0851,0.915,0.1192,0.881,0.1384,0.8613,0.8374,0.1624,0.2338,0.766
329.jpg,,,0.06464,0.9355,0.00871,0.991,0.01322,0.987,0.902,0.0981,0.5195,0.4805
330.jpg,,,0.3887,0.6113,0.126,0.874,0.2422,0.758,0.461,0.539,0.4072,0.593
331.jpg,,,0.679,0.3208,0.01343,0.9863,0.01049,0.9897,0.769,0.231,0.539,0.461
332.jpg,,,0.2338,0.766,0.001432,0.9985,0.01033,0.9897,0.962,0.0379,0.5776,0.4226
333.jpg,,,0.3174,0.6826,0.006744,0.993,0.04147,0.9585,0.562,0.4377,0.772,0.2281
334.jpg,,,0.1993,0.801,0.01519,0.985,0.05185,0.948,0.788,0.212,0.504,0.496
335.jpg,,,0.7607,0.2394,0.1824,0.8174,0.291,0.709,0.696,0.304,0.3276,0.6724
336.jpg,,,0.1348,0.865,0.5273,0.4727,0.725,0.2751,0.9966,0.00365,0.04535,0.9546
337.jpg,,,0.012825,0.9873,0.05582,0.9443,0.01473,0.9854,0.97,0.02975,0.8105,0.1896
338.jpg,,,0.1277,0.8726,0.03964,0.9604,0.0981,0.902,0.808,0.1919,0.3923,0.6074
339.jpg,,,0.593,0.4072,0.4111,0.589,0.3242,0.676,0.9175,0.0827,0.2338,0.766
340.jpg,,,0.562,0.4377,0.02405,0.976,0.1067,0.893,0.8057,0.1943,0.508,0.4922
341.jpg,,,0.6514,0.3486,0.11755,0.8823,0.15,0.85,0.842,0.1582,0.3452,0.655
342.jpg,,,0.644,0.3557,0.1871,0.813,0.3008,0.699,0.947,0.0534,0.74,0.2598
343.jpg,,,0.291,0.709,0.001,0.999,0.01116,0.989,0.8613,0.1384,0.746,0.254
344.jpg,,,0.2751,0.725,0.01799,0.982,0.02718,0.9727,0.8154,0.1848,0.2147,0.785
345.jpg,,,0.0346,0.9653,0.012054,0.988,0.02333,0.9766,0.946,0.0542,0.813,0.1871
346.jpg,,,0.0159,0.984,0.01082,0.9893,0.04742,0.9526,0.8887,0.11127,0.269,0.731
347.jpg,,,0.1348,0.865,0.5273,0.4727,0.725,0.2751,0.9966,0.00365,0.04535,0.9546
348.jpg,,,0.6333,0.3667,0.044,0.956,0.0637,0.9365,0.842,0.1582,0.7124,0.2878
349.jpg,,,0.1348,0.865,0.2095,0.7905,0.4417,0.558,0.9316,0.06854,0.2815,0.7188
350.jpg,,,0.381,0.6187,0.003124,0.997,0.1009,0.899,0.504,0.496,0.5776,0.4226
351.jpg,,,0.2598,0.74,0.01799,0.982,0.04535,0.9546,0.772,0.2281,0.7026,0.2974
352.jpg,,,0.5234,0.4766,0.126,0.874,0.2147,0.785,0.941,0.0592,0.902,0.0981
353.jpg,,,0.2974,0.7026,0.11597,0.8843,0.2815,0.7188,0.8706,0.1294,0.596,0.4036
354.jpg,,,0.461,0.539,0.1624,0.8374,0.1896,0.8105,0.829,0.171,0.5737,0.4263
355.jpg,,,0.8726,0.1277,0.05032,0.9497,0.1404,0.86,0.637,0.363,0.6772,0.3225
356.jpg,,,0.4766,0.5234,0.01428,0.986,0.07056,0.929,0.848,0.152,0.852,0.1481
357.jpg,,,0.6226,0.3774,0.06903,0.931,0.291,0.709,0.9336,0.0666,0.749,0.251
358.jpg,,,0.1603,0.84,0.693,0.3074,0.7373,0.263,0.9946,0.00547,0.0792,0.921
359.jpg,,,0.01099,0.989,0.06854,0.9316,0.0695,0.9307,0.788,0.212,0.4688,0.5312
360.jpg,,,0.05032,0.9497,0.02975,0.97,0.171,0.829,0.9614,0.03845,0.4302,0.57
361.jpg,,,0.596,0.4036,0.03622,0.964,0.11755,0.8823,0.953,0.04672,0.4766,0.5234
362.jpg,,,0.04272,0.9575,0.0042,0.9956,0.01744,0.9824,0.9243,0.07587,0.2147,0.785
363.jpg,,,0.4377,0.562,0.01718,0.983,0.03906,0.961,0.734,0.2659,0.6187,0.381
364.jpg,,,0.385,0.615,0.006958,0.993,0.0526,0.9473,0.8687,0.1312,0.2783,0.7217
365.jpg,,,0.1144,0.8857,0.00468,0.995,0.01363,0.9863,0.9614,0.03845,0.496,0.504
366.jpg,,,0.1294,0.8706,0.00205,0.998,0.04468,0.955,0.82,0.18,0.291,0.709
367.jpg,,,0.05582,0.9443,0.01744,0.9824,0.0619,0.938,0.893,0.1067,0.1779,0.8223
368.jpg,,,0.07056,0.929,0.02298,0.977,0.01692,0.983,0.921,0.0792,0.434,0.566
369.jpg,,,0.1561,0.8438,0.865,0.1348,0.945,0.055,0.9956,0.00461,0.06854,0.9316
370.jpg,,,0.4727,0.5273,0.02718,0.9727,0.1052,0.895,0.6826,0.3174,0.5,0.5
371.jpg,,,0.831,0.1688,0.004005,0.996,0.008316,0.9917,0.0995,0.9004,0.676,0.3242
372.jpg,,,0.08386,0.916,0.004135,0.996,0.01385,0.9863,0.803,0.1968,0.7188,0.2815
373.jpg,,,0.1561,0.8438,0.08154,0.9185,0.08386,0.916,0.7153,0.2847,0.4727,0.5273
374.jpg,,,0.4226,0.5776,0.1128,0.887,0.1404,0.86,0.7026,0.2974,0.06757,0.9326
375.jpg,,,0.4922,0.508,0.005554,0.9946,0.06854,0.9316,0.8354,0.1646,0.0619,0.938
376.jpg,,,0.793,0.2069,0.00215,0.998,0.0237,0.976,0.0863,0.9136,0.434,0.566
377.jpg,,,0.01616,0.984,0.01519,0.985,0.04208,0.958,0.9087,0.0914,0.3381,0.662
378.jpg,,,0.385,0.615,0.06464,0.9355,0.07367,0.9263,0.6113,0.3887,0.3523,0.648
379.jpg,,,0.10376,0.8965,0.03732,0.963,0.1666,0.8335,0.874,0.126,0.2568,0.743
380.jpg,,,0.1366,0.8633,0.644,0.3557,0.9136,0.0863,0.9917,0.00819,0.04147,0.9585
381.jpg,,,0.551,0.4495,0.03732,0.963,0.1067,0.893,0.7773,0.2227,0.551,0.4495
382.jpg,,,0.4883,0.5117,0.03114,0.9688,0.1348,0.865,0.637,0.363,0.589,0.4111
383.jpg,,,0.788,0.212,0.006004,0.994,0.0511,0.9487,0.2394,0.7607,0.547,0.4534
384.jpg,,,0.1968,0.803,0.01017,0.9897,0.04337,0.9565,0.7026,0.2974,0.4805,0.5195
385.jpg,,,0.655,0.3452,0.03067,0.969,0.1871,0.813,0.881,0.1192,0.2451,0.755
386.jpg,,,0.6074,0.3923,0.01082,0.9893,0.02129,0.9785,0.3174,0.6826,0.2422,0.758
387.jpg,,,0.03845,0.9614,0.1294,0.8706,0.2095,0.7905,0.9683,0.03162,0.679,0.3208
388.jpg,,,0.07367,0.9263,0.3523,0.648,0.6655,0.3345,0.962,0.0379,0.6187,0.381
389.jpg,,,0.1329,0.867,0.1192,0.881,0.4766,0.5234,0.8613,0.1384,0.461,0.539
390.jpg,,,0.09534,0.905,0.1582,0.842,0.596,0.4036,0.8726,0.1277,0.1329,0.867
391.jpg,,,0.1144,0.8857,0.7983,0.2018,0.942,0.05835,0.994,0.006004,0.04208,0.958
392.jpg,,,0.03308,0.967,0.1082,0.8916,0.5547,0.4456,0.9033,0.0967,0.2878,0.7124
393.jpg,,,0.01942,0.9805,0.0496,0.95,0.2227,0.7773,0.9585,0.04147,0.1561,0.8438
394.jpg,,,0.2366,0.7637,0.007233,0.9927,0.03162,0.9683,0.6074,0.3923,0.5737,0.4263
395.jpg,,,0.824,0.1755,0.01187,0.9883,0.02129,0.9785,0.7124,0.2878,0.589,0.4111
396.jpg,,,0.385,0.615,0.02844,0.9717,0.1082,0.8916,0.615,0.385,0.3486,0.6514
397.jpg,,,0.4688,0.5312,0.0901,0.9097,0.4922,0.508,0.9854,0.0145,0.03021,0.9697
398.jpg,,,0.508,0.4922,0.005386,0.9946,0.0223,0.9775,0.1561,0.8438,0.3345,0.6655
399.jpg,,,0.2281,0.772,0.0695,0.9307,0.0637,0.9365,0.969,0.03067,0.566,0.434
401.jpg,,,0.558,0.4417,0.00629,0.9937,0.04147,0.9585,0.3594,0.6406,0.6074,0.3923
402.jpg,,,0.2659,0.734,0.7773,0.2227,0.9185,0.08154,0.983,0.01718,0.0656,0.9346
403.jpg,,,0.626,0.3738,0.006905,0.993,0.01854,0.9814,0.604,0.396,0.7773,0.2227
404.jpg,,,0.2394,0.7607,0.01385,0.9863,0.01718,0.983,0.1779,0.8223,0.615,0.385
405.jpg,,,0.434,0.566,0.00289,0.997,0.02405,0.976,0.269,0.731,0.363,0.637
406.jpg,,,0.6,0.4,0.003075,0.997,0.007935,0.992,0.879,0.12085,0.693,0.3074
407.jpg,,,0.2451,0.755,0.01065,0.9893,0.03906,0.961,0.6514,0.3486,0.363,0.637
408.jpg,,,0.3381,0.662,0.07697,0.923,0.2095,0.7905,0.7744,0.2255,0.637,0.363
409.jpg,,,0.696,0.304,0.01224,0.988,0.02162,0.9785,0.4417,0.558,0.2147,0.785
410.jpg,,,0.1896,0.8105,0.07806,0.922,0.0534,0.947,0.4534,0.547,0.496,0.504
411.jpg,,,0.6,0.4,0.01133,0.989,0.02405,0.976,0.272,0.728,0.4377,0.562
412.jpg,,,0.291,0.709,0.006905,0.993,0.03114,0.9688,0.907,0.0927,0.6074,0.3923
413.jpg,,,0.648,0.3523,0.3486,0.6514,0.3242,0.676,0.829,0.171,0.04742,0.9526
414.jpg,,,0.766,0.2338,0.07367,0.9263,0.1312,0.8687,0.5273,0.4727,0.3381,0.662
416.jpg,,,0.269,0.731,0.00927,0.9907,0.00468,0.995,0.3276,0.6724,0.2598,0.74
417.jpg,,,0.1582,0.842,0.01017,0.9897,0.01942,0.9805,0.905,0.09534,0.7188,0.2815
418.jpg,,,0.57,0.4302,0.07263,0.9272,0.0534,0.947,0.3923,0.6074,0.3452,0.655
419.jpg,,,0.4766,0.5234,0.03964,0.9604,0.03308,0.967,0.1348,0.865,0.231,0.769
420.jpg,,,0.461,0.539,0.006096,0.994,0.01883,0.981,0.5737,0.4263,0.801,0.1993
421.jpg,,,0.6724,0.3276,0.0321,0.968,0.04337,0.9565,0.8706,0.1294,0.655,0.3452
422.jpg,,,0.2751,0.725,0.02298,0.977,0.012825,0.9873,0.9434,0.05664,0.02194,0.978
423.jpg,,,0.615,0.385,0.0237,0.976,0.01567,0.9844,0.539,0.461,0.1128,0.887
424.jpg,,,0.2095,0.7905,0.63,0.37,0.9263,0.07367,0.9937,0.00649,0.1023,0.8975
425.jpg,,,0.3486,0.6514,0.01263,0.9873,0.005386,0.9946,0.4148,0.585,0.06757,0.9326
426.jpg,,,0.3381,0.662,0.02802,0.972,0.003483,0.9966,0.928,0.0716,0.363,0.637
427.jpg,,,0.06464,0.9355,0.1646,0.8354,0.02802,0.972,0.9175,0.0827,0.2751,0.725
428.jpg,,,0.752,0.248,0.2147,0.785,0.2394,0.7607,0.9434,0.05664,0.7607,0.2394
429.jpg,,,0.1561,0.8438,0.02759,0.9727,0.04083,0.959,0.74,0.2598,0.5815,0.4187
430.jpg,,,0.7124,0.2878,0.01718,0.983,0.0851,0.915,0.6724,0.3276,0.3242,0.676
431.jpg,,,0.00639,0.9937,0.0145,0.9854,0.01495,0.985,0.6333,0.3667,0.4302,0.57
432.jpg,,,0.3557,0.644,0.269,0.731,0.3486,0.6514,0.831,0.1688,0.1646,0.8354
433.jpg,,,0.4148,0.585,0.0496,0.95,0.01263,0.9873,0.11597,0.8843,0.07806,0.922
434.jpg,,,0.02975,0.97,0.0042,0.9956,0.01133,0.989,0.6895,0.3108,0.585,0.4148
435.jpg,,,0.3774,0.6226,0.5815,0.4187,0.895,0.1052,0.988,0.012054,0.0248,0.975
436.jpg,,,0.655,0.3452,0.07056,0.929,0.1009,0.899,0.3381,0.662,0.496,0.504
437.jpg,,,0.725,0.2751,0.0542,0.946,0.2255,0.7744,0.788,0.212,0.4456,0.5547
438.jpg,,,0.8154,0.1848,0.648,0.3523,0.6333,0.3667,0.9707,0.02931,0.4766,0.5234
439.jpg,,,0.8438,0.1561,0.006096,0.994,0.07806,0.922,0.3381,0.662,0.7124,0.2878
440.jpg,,,0.02635,0.9736,0.0863,0.9136,0.1242,0.876,0.94,0.0601,0.1779,0.8223
441.jpg,,,0.3381,0.662,0.02461,0.9756,0.07477,0.9253,0.755,0.2451,0.9126,0.0876
442.jpg,,,0.03162,0.9683,0.0341,0.966,0.1277,0.8726,0.6187,0.381,0.3008,0.699
443.jpg,,,0.626,0.3738,0.0542,0.946,0.1688,0.831,0.9253,0.07477,0.0592,0.941
444.jpg,,,0.3557,0.644,0.007694,0.992,0.04083,0.959,0.57,0.4302,0.2227,0.7773
445.jpg,,,0.6226,0.3774,0.0042,0.9956,0.04602,0.954,0.6724,0.3276,0.4377,0.562
446.jpg,,,0.596,0.4036,0.772,0.2281,0.8843,0.11597,0.987,0.01322,0.0321,0.968
447.jpg,,,0.0379,0.962,0.005913,0.994,0.011505,0.9883,0.982,0.01826,0.7026,0.2974
448.jpg,,,0.07806,0.922,0.0248,0.975,0.04742,0.9526,0.2598,0.74,0.566,0.434
449.jpg,,,0.0792,0.921,0.007576,0.992,0.0223,0.9775,0.948,0.05185,0.12085,0.879
450.jpg,,,0.7827,0.2173,0.01107,0.989,0.044,0.956,0.8633,0.1366,0.731,0.269
451.jpg,,,0.3887,0.6113,0.02676,0.973,0.1052,0.895,0.4226,0.5776,0.3381,0.662
452.jpg,,,0.669,0.331,0.03308,0.967,0.0927,0.907,0.37,0.63,0.2147,0.785
453.jpg,,,0.269,0.731,0.007347,0.9927,0.0346,0.9653,0.5,0.5,0.731,0.269
454.jpg,,,0.535,0.4648,0.1052,0.895,0.04468,0.955,0.9644,0.03568,0.2095,0.7905
455.jpg,,,0.8267,0.1733,0.1128,0.887,0.1052,0.895,0.4688,0.5312,0.07697,0.923
456.jpg,,,0.5195,0.4805,0.01065,0.9893,0.0511,0.9487,0.848,0.152,0.1144,0.8857
457.jpg,,,0.566,0.434,0.755,0.2451,0.8965,0.10376,0.9805,0.01971,0.02194,0.978
458.jpg,,,0.734,0.2659,0.0995,0.9004,0.1067,0.893,0.769,0.231,0.1582,0.842
459.jpg,,,0.1225,0.8774,0.01718,0.983,0.06464,0.9355,0.5776,0.4226,0.57,0.4302
460.jpg,,,0.1442,0.856,0.1603,0.84,0.1067,0.893,0.385,0.615,0.3208,0.679
461.jpg,,,0.8354,0.1646,0.01263,0.9873,0.03308,0.967,0.3416,0.658,0.6226,0.3774
462.jpg,,,0.0792,0.921,0.002434,0.9976,0.01263,0.9873,0.874,0.126,0.7153,0.2847
463.jpg,,,0.6226,0.3774,0.02002,0.98,0.1242,0.876,0.852,0.1481,0.2942,0.7056
464.jpg,,,0.4883,0.5117,0.02002,0.98,0.01912,0.981,0.396,0.604,0.3174,0.6826
465.jpg,,,0.679,0.3208,0.03114,0.9688,0.1755,0.824,0.985,0.01519,0.04337,0.9565
466.jpg,,,0.801,0.1993,0.01363,0.9863,0.01799,0.982,0.4111,0.589,0.304,0.696
467.jpg,,,0.5,0.5,0.615,0.385,0.8633,0.1366,0.9863,0.01363,0.01616,0.984
468.jpg,,,0.0995,0.9004,0.0526,0.9473,0.1082,0.8916,0.6074,0.3923,0.254,0.746
469.jpg,,,0.2173,0.7827,0.1082,0.8916,0.1755,0.824,0.854,0.1461,0.9263,0.07367
470.jpg,,,0.2227,0.7773,0.00746,0.9927,0.05582,0.9443,0.854,0.1461,0.3074,0.693
471.jpg,,,0.496,0.504,0.0346,0.9653,0.0526,0.9473,0.8633,0.1366,0.1329,0.867
472.jpg,,,0.2281,0.772,0.06757,0.9326,0.1666,0.8335,0.9136,0.0863,0.1128,0.887
473.jpg,,,0.9473,0.0526,0.011505,0.9883,0.0575,0.9424,0.4688,0.5312,0.679,0.3208
474.jpg,,,0.637,0.363,0.001957,0.998,0.002512,0.9976,0.3594,0.6406,0.7563,0.2437
475.jpg,,,0.4226,0.5776,0.03677,0.9634,0.094,0.906,0.8843,0.11597,0.4187,0.5815
476.jpg,,,0.4226,0.5776,0.00468,0.995,0.02635,0.9736,0.986,0.01406,0.2255,0.7744
477.jpg,,,0.7188,0.2815,0.01799,0.982,0.07697,0.923,0.5815,0.4187,0.596,0.4036
478.jpg,,,0.57,0.4302,0.749,0.251,0.8975,0.1023,0.9917,0.00819,0.01772,0.9824
479.jpg,,,0.01692,0.983,0.002253,0.9976,0.01883,0.981,0.982,0.01826,0.4922,0.508
480.jpg,,,0.558,0.4417,0.01692,0.983,0.02635,0.9736,0.2366,0.7637,0.152,0.848
481.jpg,,,0.3008,0.699,0.04337,0.9565,0.0863,0.9136,0.6655,0.3345,0.1009,0.899
482.jpg,,,0.434,0.566,0.00215,0.998,0.007347,0.9927,0.874,0.126,0.3242,0.676
483.jpg,,,0.2751,0.725,0.02931,0.9707,0.06097,0.939,0.566,0.434,0.543,0.457
484.jpg,,,0.0792,0.921,0.002434,0.9976,0.01912,0.981,0.8457,0.154,0.648,0.3523
485.jpg,,,0.842,0.1582,0.01744,0.9824,0.08154,0.9185,0.4226,0.5776,0.37,0.63
486.jpg,,,0.4036,0.596,0.00522,0.9946,0.007347,0.9927,0.8105,0.1896,0.5117,0.4883
487.jpg,,,0.03568,0.9644,0.01718,0.983,0.1277,0.8726,0.699,0.3008,0.2783,0.7217
488.jpg,,,0.547,0.4534,0.02002,0.98,0.02718,0.9727,0.508,0.4922,0.4495,0.551
489.jpg,,,0.6074,0.3923,0.7188,0.2815,0.874,0.126,0.9897,0.01033,0.04672,0.953
490.jpg,,,0.2147,0.785,0.0164,0.9834,0.1329,0.867,0.974,0.02596,0.3416,0.658
491.jpg,,,0.1442,0.856,0.01495,0.985,0.08154,0.9185,0.7827,0.2173,0.593,0.4072
492.jpg,,,0.5234,0.4766,0.1871,0.813,0.0851,0.915,0.9243,0.07587,0.504,0.496
493.jpg,,,0.4417,0.558,0.0164,0.9834,0.02263,0.9775,0.8223,0.1779,0.946,0.0542
494.jpg,,,0.0695,0.9307,0.4883,0.5117,0.3416,0.658,0.964,0.03622,0.535,0.4648
495.jpg,,,0.2847,0.7153,0.06097,0.939,0.1294,0.8706,0.648,0.3523,0.0637,0.9365
496.jpg,,,0.1943,0.8057,0.496,0.504,0.4766,0.5234,0.9863,0.01343,0.4036,0.596
497.jpg,,,0.626,0.3738,0.03067,0.969,0.2568,0.743,0.9824,0.01744,0.604,0.396
498.jpg,,,0.4111,0.589,0.01065,0.9893,0.02931,0.9707,0.566,0.434,0.4456,0.5547
499.jpg,,,0.04672,0.953,0.001897,0.998,0.008446,0.9917,0.89,0.1097,0.7153,0.2847
500.jpg,,,0.658,0.3416,0.5776,0.4226,0.796,0.2043,0.986,0.01406,0.02718,0.9727
501.jpg,,,0.2147,0.785,0.0863,0.9136,0.1688,0.831,0.808,0.1919,0.0981,0.902
502.jpg,,,0.4456,0.5547,0.01065,0.9893,0.04535,0.9546,0.2043,0.796,0.5776,0.4226
503.jpg,,,0.562,0.4377,0.012054,0.988,0.0534,0.947,0.6895,0.3108,0.314,0.686
504.jpg,,,0.04672,0.953,0.0601,0.94,0.1144,0.8857,0.801,0.1993,0.63,0.37
505.jpg,,,0.4263,0.5737,0.2173,0.7827,0.1896,0.8105,0.906,0.094,0.1666,0.8335
506.jpg,,,0.2974,0.7026,0.01343,0.9863,0.0159,0.984,0.6724,0.3276,0.2568,0.743
